기준년코드,기준분기코드,상권코드,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,월요일유동인구수,화요일유동인구수,수요일유동인구수,목요일유동인구수,금요일유동인구수,토요일유동인구수,일요일유동인구수
2015,1,1000241,143727,70383,73344,5337,15201,34203,38108,36520,14357,25141,24680,21997,20822,18071,16677,16339
2015,1,1000242,345592,172929,172663,20082,41542,70759,83139,81811,48267,59400,58608,52813,50346,43475,41354,39586
2015,1,1000243,334523,167885,166638,18020,44921,64645,75711,81850,49374,57431,56624,50252,48485,43121,41154,37452
2015,1,1000244,185998,92407,93591,9835,27641,35982,41399,45137,26002,32277,31947,28184,27018,23861,22397,20313
2015,1,1000245,325264,159478,165786,18970,46311,65763,75180,77368,41676,55654,54889,48957,47235,41440,40276,36816
2015,1,1000246,249228,122580,126648,14230,35030,51506,58923,59127,30419,42550,41966,37130,35641,31543,31323,29080
2015,1,1000247,361428,172504,188924,25280,55819,73635,83441,82699,40560,61289,60640,53499,51397,45847,45497,43262
2015,1,1000248,323578,161911,161667,9943,41159,70291,76096,82572,43516,56254,55332,49232,46799,41242,39173,35545
2015,1,1000249,456710,224069,232641,17871,75272,105896,101824,101547,54302,76294,75393,67401,64193,59289,60445,53706
2015,1,1000250,146381,70757,75624,5143,20972,36211,34638,35296,14117,25835,24812,21692,20417,18938,18208,16476
2015,1,1000251,216731,109207,107524,8847,28746,47004,51420,53743,26966,37066,36490,32729,31399,27028,26499,25519
2015,1,1000252,640676,301845,338831,52279,80727,134178,149070,145680,78736,109099,107075,95600,91070,82913,79006,75918
2015,1,1000253,371725,190015,181710,17164,44936,71493,86545,93571,58010,64876,63866,56760,54643,47533,44275,39776
2015,1,1000254,439615,215359,224256,25070,59721,84263,98103,104838,67617,74809,73889,65720,63273,56775,54561,50588
2015,1,1000255,104370,49369,55001,8355,13041,22130,24833,23616,12394,17771,17473,15886,14954,13285,12878,12121
2015,1,1000256,205538,99727,105811,12593,28750,39569,51578,51700,21353,37060,36310,31816,29980,25809,22880,21683
2015,1,1000257,144890,71301,73589,6364,15298,31079,35616,39719,16813,25835,25148,22387,20678,17942,16863,16038
2015,1,1000258,225937,112549,113388,10668,20725,47414,55506,62998,28626,40418,39524,34662,32164,28165,25710,25294
2015,1,1000259,187531,92562,94969,9377,25969,38550,49478,48844,15306,34388,33986,29371,27719,23549,19794,18720
2015,1,1000260,164207,82801,81406,5237,19250,37090,43864,42630,16141,28922,28526,24875,23902,20588,19492,17903
2015,1,1000261,200980,90068,110912,13461,25668,47066,50749,40055,23983,34422,34339,30735,29145,26765,24368,21206
2015,1,1000262,98238,48453,49785,3795,11523,21104,27100,24289,10427,18133,17657,15289,14580,11872,10895,9817
2015,1,1000263,172226,88744,83482,6909,18936,35233,44135,42522,24492,31023,30382,27032,25850,21284,19333,17326
2015,1,1000264,261753,132276,129477,12409,28229,55266,72335,63685,29826,47058,46212,40681,38774,32954,29661,26411
2015,1,1000265,229816,123066,106750,9353,24395,46499,58017,56217,35337,41322,40717,35896,34258,29078,25626,22921
2015,1,1000266,121786,56059,65727,7315,12952,23782,33201,30831,13709,22010,21363,18334,17320,14811,14351,13593
2015,1,1000267,93186,45084,48102,2486,11330,19399,26573,23956,9442,17691,17088,14756,13884,10860,9807,9103
2015,1,1000268,258966,120703,138263,19511,47689,54508,60863,49154,27243,46677,45444,39951,37663,33786,29366,26082
2015,1,1000269,276425,124021,152404,24103,57615,57793,61222,47135,28555,49273,48187,43305,40739,36705,31231,26984
2015,1,1000270,242661,106069,136592,20177,72016,52328,46911,35858,15368,43235,42284,38749,35674,31461,27577,23676
2015,1,1000271,122496,59674,62822,8051,22555,25321,29815,24038,12720,22766,22058,19165,17834,16191,12963,11522
2015,1,1000272,250980,118057,132923,17601,58463,50638,53237,43671,27369,44555,44094,39466,36761,35688,29004,21412
2015,1,1000273,170245,82228,88017,12586,23951,35018,40605,36084,21998,30550,29696,26349,25385,21225,18699,18344
2015,1,1000274,261274,145352,115922,7436,45110,63920,63582,54018,27208,49037,48166,43102,39663,33157,25735,22419
2015,1,1000275,98911,48044,50867,4909,19891,22924,23345,19894,7949,17882,17462,15850,14742,12702,10835,9440
2015,1,1000276,160635,78060,82575,6521,28106,38370,40263,34010,13369,30283,29447,26129,24087,20272,16527,13890
2015,1,1000277,301056,136499,164557,23985,80702,64663,60648,47729,23330,53405,52128,48250,44422,38297,34098,30448
2015,1,1000278,280138,136315,143823,19691,54453,58317,66230,53087,28365,51109,49988,43284,41010,36504,30332,27910
2015,1,1000279,48336,22227,26109,3291,9988,10350,13873,8666,2179,9944,9665,8113,7448,5782,3909,3480
2015,1,1000280,113850,54752,59098,7408,24935,23199,29143,21749,7418,22814,22457,19163,17742,14502,9036,8140
2015,1,1000281,226240,104125,122115,16163,30270,51607,56202,44351,27646,39507,38881,34935,32889,29519,26795,23707
2015,1,1000282,71284,35079,36205,3337,12618,15825,18384,15273,5845,13183,12935,11294,10558,9147,7544,6621
2015,1,1000283,84816,44954,39862,4582,11810,16624,23082,20523,8194,16314,16000,13585,12761,9851,8121,8184
2015,1,1000284,271282,120653,150629,23130,57397,59027,62005,45922,23795,47975,46959,42249,39470,35382,31644,27604
2015,1,1000285,90644,52916,37728,1346,17136,22766,23345,19206,6840,17999,17508,15254,13920,11659,8076,6228
2015,1,1000286,319379,152162,167217,21618,39830,70855,76778,66795,43506,54737,53939,48815,46223,40727,39132,35803
2015,1,1000287,550632,265894,284738,34678,71749,120382,136463,115617,71740,98191,96701,85708,80740,71286,62089,55921
2015,1,1000288,309131,148038,161093,15893,46998,69132,78503,64777,33822,55150,54764,48501,45541,39492,34689,30994
2015,1,1000289,194995,103096,91899,8968,42344,42305,42887,37076,21414,36046,35370,31565,28727,25178,20505,17604
2015,1,1000290,239320,118465,120855,13709,48964,53304,55113,45490,22743,44633,43541,38036,35840,31773,24677,20819
2015,1,1000291,204287,115574,88713,9328,70229,39057,34397,31513,19768,38615,38013,34175,31283,27485,19081,15634
2015,1,1000292,372902,223612,149290,14413,114156,76127,67711,61402,39088,71128,69754,62979,57214,49509,34267,28053
2015,1,1000293,150068,69953,80115,6850,30901,34292,35602,30350,12072,27871,27092,24437,22334,18906,15570,13855
2015,1,1000294,124932,69430,55502,4213,24582,29479,30509,25205,10946,24129,23560,20898,19224,16087,11511,9524
2015,1,1000295,198424,99381,99043,7893,35565,47480,49721,38954,18807,37953,37725,32686,30614,24395,18598,16454
2015,1,1000296,138598,75194,63404,3478,16073,29657,38367,36961,14057,25508,24916,21980,20672,17337,15532,12659
2015,1,1000297,171351,80587,90764,14563,22247,35500,40906,33523,24612,30176,29739,26739,25814,21930,18979,17971
2015,1,1000298,91323,41340,49983,7444,10441,20558,23413,17825,11643,16118,15778,14164,13528,11463,10545,9729
2015,1,1000299,16905,9641,7264,1041,5878,2566,3652,3037,727,3724,3665,2887,2905,2044,883,799
2015,1,1000300,181599,90034,91565,7929,25210,42247,47559,39138,19511,32665,32082,28307,26569,23145,20567,18256
2015,1,1000301,158858,72712,86146,8328,19666,38629,43162,34082,14991,28937,28105,24995,23083,19804,17608,16325
2015,1,1000302,81800,40270,41530,3241,9426,19256,21542,18116,10222,14445,14318,12912,11912,10523,9519,8171
2015,1,1000303,191045,95341,95704,10534,25333,42937,47547,39854,24843,33717,33433,29853,28060,24830,22106,19050
2015,1,1000304,153170,82838,70332,8239,39068,33348,32070,25623,14818,29001,28591,25043,22665,18769,14830,14273
2015,1,1000305,308692,163385,145307,15247,65141,71840,72286,56865,27309,57735,56632,50222,46619,39831,31041,26612
2015,1,1000306,96347,48003,48344,4103,21803,22628,23013,18209,6592,17499,17408,15457,14462,12554,10519,8449
2015,1,1000307,170028,81331,88697,7337,13847,31837,50035,48529,18446,31903,31143,27370,25537,19622,18432,16026
2015,1,1000308,173645,89444,84201,7803,22265,40170,42973,39585,20844,30173,29579,26191,25088,22760,21010,18843
2015,1,1000309,79489,37322,42167,4165,14264,18129,19487,15619,7826,14113,14064,12557,11809,10067,8895,7984
2015,1,1000310,104939,53997,50942,1631,11864,29098,30568,25309,6469,20299,20126,17761,16759,13026,9688,7283
2015,1,1000311,325814,166858,158956,13322,33314,65428,84452,80641,48660,59306,58141,51617,49302,40997,35366,31083
2015,1,1000312,220561,109661,110900,9396,26283,48845,59228,50373,26437,39471,39253,34315,31647,28097,25194,22585
2015,1,1000313,145535,68795,76740,4681,18239,30532,39943,35756,16383,27414,26439,22627,21484,17254,15454,14873
2015,1,1000314,151588,82191,69397,6176,19140,34440,38995,35684,17156,27574,27124,23449,22224,19395,17350,14476
2015,1,1000315,137895,67609,70286,5607,14689,30581,32931,33932,20154,24607,24077,21053,19923,17549,15799,14889
2015,1,1000316,147446,70613,76833,5665,22994,31364,34717,33877,18828,26126,25560,22304,20968,18505,17376,16606
2015,1,1000317,181478,83474,98004,8629,24668,38823,44186,41947,23224,31693,31121,27760,26301,22551,21499,20553
2015,1,1000318,138553,68926,69627,4884,9901,29862,41341,38348,14219,25535,25403,22435,21049,16397,14229,13507
2015,1,1000319,299504,146280,153224,13186,60960,66258,64670,60975,33454,50797,50496,44385,43036,39475,36754,34563
2015,1,1000320,184693,86148,98545,9695,27288,40814,43503,40061,23327,30867,30859,27914,26331,23898,23997,20826
2015,1,1000321,186601,87364,99237,9728,23722,44586,46832,41367,20369,33522,32568,29329,27802,23564,21071,18742
2015,1,1000322,386482,180628,205854,21428,56006,84718,93024,87100,44208,69168,67566,58754,55695,49981,45592,39723
2015,1,1000323,110594,52647,57947,3521,14501,21904,27392,28931,14343,20013,19633,17236,15823,13486,12656,11743
2015,1,1000324,190584,93247,97337,5268,29555,40691,44578,45759,24732,33594,33136,29241,27644,24752,22358,19859
2015,1,1000325,85146,41044,44102,4901,11991,19027,19799,17773,11651,14434,14272,12854,12205,10899,10839,9642
2015,1,1000326,115652,57268,58384,3116,20688,26099,27855,26886,11013,21221,20795,18386,17270,14893,12475,10609
2015,1,1000327,107464,52929,54535,3458,15486,23946,25038,25319,14212,18888,18598,16060,15356,14010,12654,11894
2015,1,1000328,165154,77166,87988,9221,16631,36360,41764,38045,23127,28981,28301,25125,23810,20489,19858,18587
2015,1,1000329,294478,140036,154442,13589,21441,65025,75304,73067,46050,51800,50466,44703,42914,36664,34754,33178
2015,1,1000330,102618,45852,56766,8307,11048,21278,24910,21187,15882,18085,17664,15957,15134,12979,11819,10979
2015,1,1000331,344895,160492,184403,18823,29535,74007,87580,82202,52748,60361,58873,52726,50346,42553,40922,39113
2015,1,1000332,234466,108140,126326,12486,31158,53803,57666,55645,23701,40553,39983,35416,34151,29785,28351,26225
2015,1,1000333,181056,86328,94728,5641,19665,40036,47088,47920,20714,32736,31964,28022,26404,22433,20196,19305
2015,1,1000334,159554,76616,82938,6427,19274,35510,37442,37172,23726,28191,27912,24745,23507,19934,18138,17126
2015,1,1000335,147407,68496,78911,6950,19503,33247,36537,34635,16531,25942,25474,22589,21590,18550,17316,15946
2015,1,1000336,224111,105540,118571,11452,33417,45828,51921,51492,30000,39565,39015,34647,32790,29005,26014,23076
2015,1,1000337,509399,238544,270855,28430,81549,110063,117332,109374,62651,90300,88649,78027,74034,66233,59611,52546
2015,1,1000338,458928,215758,243170,27269,63442,98624,106900,103712,58985,80277,79042,69908,66592,58331,54755,50030
2015,1,1000339,176405,88514,87891,3058,26910,37027,41908,43466,24041,30765,30142,26460,24789,23342,21068,19841
2015,1,1000340,119086,54336,64750,8204,14261,27538,29868,24940,14280,20845,20477,18307,17314,15072,14208,12865
2015,1,1000341,178374,82676,95698,9200,24605,40382,43494,40084,20607,31501,30500,27199,25694,22487,21028,19962
2015,1,1000342,561379,275419,285960,24584,98733,119292,122842,120361,75572,96875,96247,85170,81255,73820,66758,61259
2015,1,1000343,251165,117880,133285,17601,29565,50616,53523,55906,43959,43049,42412,38634,37145,31619,29537,28772
2015,1,1000344,168390,75576,92814,11125,21824,35262,40096,36823,23251,29512,29217,26040,25038,20903,19122,18555
2015,1,1000345,134778,59166,75612,7531,18943,28211,32534,30622,16929,23260,23257,20674,19967,16832,15378,15407
2015,1,1000346,250396,118093,132303,18141,21828,56198,66098,53066,35066,44996,43847,39089,37223,31147,27293,26797
2015,1,1000347,333151,161908,171243,14836,64813,73959,74676,69471,35408,56914,56496,49645,47808,43295,40758,38243
2015,1,1000348,172800,83826,88974,5424,28392,39097,42202,40909,16766,30595,30110,26002,24760,21985,20686,18664
2015,1,1000349,388185,187637,200548,13532,68309,83807,89653,86415,46463,68486,67514,59236,56862,51384,44843,39849
2015,1,1000350,201388,100600,100788,7498,32142,43821,46131,45877,25918,35165,34790,30852,29460,25767,23527,21827
2015,1,1000351,247833,123058,124775,7728,37171,52699,58466,61616,30152,44265,43580,38063,36288,32442,28298,24894
2015,1,1000352,471128,219142,251986,28786,82924,94984,98762,95706,69966,82949,82219,72930,69545,62880,54512,46098
2015,1,1000353,218031,98859,119172,19291,30583,42001,50713,47748,27700,38959,37276,33284,31776,29414,25340,21979
2015,1,1000354,136003,63641,72362,8485,16696,30445,35435,31183,13758,23829,23416,20758,19651,17090,16037,15227
2015,1,1000355,77596,38579,39017,4464,7034,15847,20522,20920,8809,13800,13541,11854,11289,9535,9036,8540
2015,1,1000356,172889,85753,87136,9846,15664,35040,46294,46749,19297,30928,30156,26644,25097,21043,19982,19040
2015,1,1000357,256494,129396,127098,11277,29228,51307,64804,65479,34399,44996,43981,39256,37660,32513,30034,28049
2015,1,1000358,153399,76766,76633,7239,18905,30378,37711,37662,21508,27144,26336,23419,22315,19778,17807,16602
2015,1,1000359,166658,76758,89900,10603,20839,37477,39364,36593,21785,29283,28520,25331,24338,21426,19294,18463
2015,1,1000360,610692,287674,323018,38786,87469,128385,135286,129721,91045,106219,104343,93566,89198,78517,71264,67584
2015,1,1000361,189447,93550,95897,12545,19876,35695,48475,48020,24837,33753,33081,28839,27605,24381,22093,19699
2015,1,1000362,332783,166316,166467,19918,39565,63150,81608,81441,47097,57702,56864,50678,48789,42906,39537,36307
2015,1,1000363,68891,35289,33602,1531,5915,15658,19300,18474,8010,12846,12533,10856,10345,9006,7151,6153
2015,1,1000364,81706,40730,40976,2174,7206,17432,21823,21932,11137,15556,15119,13162,12336,10096,8283,7160
2015,1,1000365,123553,64803,58750,1547,10188,24223,31612,36920,19058,22778,22412,19079,18283,15330,13008,12670
2015,1,1000366,105236,53590,51646,2701,11588,23058,25196,26456,16239,17768,17578,15242,15018,13722,13019,12889
2015,1,1000367,21743,11421,10322,68,705,4349,6471,7869,2281,4194,4192,3442,3238,2323,2182,2177
2015,1,1000368,75169,38523,36646,324,3724,17153,20750,23367,9853,13261,13201,11607,11339,9076,8484,8200
2015,1,1000369,139152,68728,70424,8197,11146,28136,37652,38360,15660,24942,24469,21337,20306,17304,16070,14724
2015,1,1000370,109438,45986,63452,9521,12392,20850,28450,28110,10118,19354,18948,16587,15789,13554,12718,12493
2015,1,1000371,204469,96660,107809,14763,25086,41488,50446,48202,24487,36153,35353,30844,29686,26537,24077,21811
2015,1,1000372,201840,101457,100383,11519,18660,38454,52764,53992,26448,35962,35253,30985,29551,25436,23329,21321
2015,1,1000373,168874,73408,95466,8840,25813,36926,41778,38430,17085,29310,29634,26373,25662,21076,18518,18304
2015,1,1000374,154890,79786,75104,3350,16943,31573,41118,41748,20153,28816,28138,24447,23043,19689,16156,14595
2015,1,1000375,139898,59805,80093,5836,14509,30831,39491,35540,13691,25930,25388,21705,20471,16215,15406,14781
2015,1,1000376,113382,52806,60576,6399,11538,24551,31521,27753,11618,20437,20015,17472,16479,13886,12952,12143
2015,1,1000377,75392,34891,40501,5483,10717,16395,17851,17300,7647,13462,13098,11596,11059,9768,8671,7742
2015,1,1000378,99221,52258,46963,9593,26773,16069,22179,19221,5387,18696,18178,15810,15251,13119,9403,8761
2015,1,1000379,216291,115440,100851,4163,29203,54794,53646,51553,22933,39987,38622,33541,32038,27608,24067,20425
2015,1,1000380,250339,128034,122305,16646,50258,52206,52864,51561,26805,44471,43284,37806,36643,33150,28399,26592
2015,1,1000381,180819,88762,92057,9305,19574,40762,48201,44646,18329,31409,30760,27094,25957,22677,22108,20816
2015,1,1000382,190198,82937,107261,16810,27350,37459,50483,40526,17567,32001,31951,28457,26820,24426,23703,22845
2015,1,1000383,159859,74282,85577,16721,29315,33180,35729,30317,14592,27148,26705,23578,22733,21405,20282,18004
2015,1,1000384,256327,115605,140722,20898,30565,48947,67518,60367,28033,44248,43713,38731,36883,32747,30544,29466
2015,1,1000385,226237,115563,110674,13322,32237,49966,53742,48420,28553,40140,39209,34619,33173,29023,26895,23182
2015,1,1000386,336570,156573,179997,35128,40206,57098,88332,73833,41976,58320,56984,51342,48841,43362,40260,37458
2015,1,1000387,227205,104106,123099,20745,25966,42671,59344,53376,25099,39123,38404,34678,33069,28631,27245,26049
2015,1,1000388,295773,135479,160294,24039,30810,57523,79550,72412,31437,51271,50582,46044,43495,36380,34646,33366
2015,1,1000389,221207,110355,110852,16963,28648,44461,54341,50791,25999,39955,39345,35100,33425,27471,22993,22915
2015,1,1000390,137730,58884,78846,7491,16444,35977,37026,29261,11530,24123,23266,20915,19638,17509,18146,14132
2015,1,1000391,264137,122022,142115,23672,38840,55173,58477,54813,33165,45149,43984,39907,38148,33206,32154,31593
2015,1,1000392,183045,81580,101465,16187,22726,40057,41999,39620,22454,31419,30485,27900,26844,22387,21614,22392
2015,1,1000393,134713,55744,78969,6435,14539,35378,37308,30648,10402,24808,23929,20989,19946,16759,14909,13374
2015,1,1000394,382634,181416,201218,23216,52798,88752,89103,78539,50234,66702,65233,58384,55380,47627,45923,43394
2015,1,1000395,217540,95688,121852,16295,19159,49580,59475,51955,21072,40685,39585,34483,32604,26246,23449,20491
2015,1,1000396,117488,54868,62620,4779,13237,28223,30004,26617,14627,20286,19931,18145,16988,14846,14125,13166
2015,1,1000397,187555,102381,85174,4310,21158,46982,49903,44959,20247,34172,33555,29504,27941,24181,20606,17597
2015,1,1000398,212152,94662,117490,15639,27076,49202,53028,45393,21811,38057,37233,32570,30785,26464,24857,22177
2015,1,1000399,341590,152793,188797,31593,41623,74215,79684,69585,44888,59248,57573,51677,49354,43033,40739,39966
2015,1,1000400,176950,81264,95686,15135,19776,39382,42469,37581,22606,31039,30175,26777,25436,22646,21087,19790
2015,1,1000401,338029,155985,182044,25191,36522,80575,85261,74818,35661,60258,58937,52188,49305,43758,38944,34635
