기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,당월매출금액,당월매출건수,주중매출비율,주말매출비율,월요일매출비율,화요일매출비율,수요일매출비율,목요일매출비율,금요일매출비율,토요일매출비율,일요일매출비율,시간대00~06매출비율,시간대06~11매출비율,시간대11~14매출비율,시간대14~17매출비율,시간대17~21매출비율,시간대21~24매출비율,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대건수~06매출건수,시간대건수~11매출건수,시간대건수~14매출건수,시간대건수~17매출건수,시간대건수~21매출건수,시간대건수~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2015,2,R,전통시장,1001271,동묘시장,CS100010,커피-음료,13311583,2561,69,31,12,12,13,17,15,18,13,0,10,32,42,15,0,44,56,2,20,17,22,26,13,9001308,4310275,1446508,1541389,1568077,2342298,2103036,2388039,1922236,0,1214147,4199636,5066632,2831168,0,5227325,7695336,173977,1869655,1774693,3268922,3813339,2022078,1747,814,319,305,309,428,386,456,358,0,268,832,1062,399,0,1076,1359,47,484,400,542,640,324,2
2015,2,A,골목상권,1000943,백제고분로21길,CS100010,커피-음료,81047885,7054,71,29,10,15,14,16,16,17,12,18,1,20,23,25,14,56,44,0,22,32,26,15,5,58961947,22085938,11323173,11559175,10992529,12795588,12291482,12757602,9328336,7849349,485168,19806277,20654369,18539490,13713232,35612513,32683281,45751,13879948,32472406,15620806,4148890,2127991,5354,1700,1039,1103,1050,1078,1084,1208,492,132,58,2010,2000,2111,743,3103,3026,4,1567,2733,1319,349,156,7
2015,2,A,골목상권,1000623,고척로27다길,CS100010,커피-음료,6129552,1254,82,18,15,17,17,17,17,18,0,0,12,30,32,25,0,32,68,2,24,41,27,5,1,5104705,1024847,945031,1084736,1026454,990285,1058199,1024847,0,0,887467,1733931,1862390,1621039,24725,2022235,3858487,78150,1187627,2634601,1385461,533119,61764,1034,220,187,219,207,207,214,220,0,0,155,379,399,316,5,390,835,29,294,496,334,55,16,1
2015,2,D,발달상권,1001037,양재역,CS100010,커피-음료,1025822985,137327,86,15,16,16,17,18,18,10,5,0,17,38,22,19,4,51,49,2,33,38,19,7,2,822846453,202976532,154698895,159000280,170902332,168725766,169519180,119417547,83558985,18826197,130371622,316553135,223656270,221296585,115119176,443016989,419543871,21810068,288464519,304015802,156045662,68180111,24044710,110390,26937,20243,21612,22871,22769,22895,15643,11294,1697,25348,39656,29807,28327,12492,60652,62863,3198,44350,42845,21643,8653,2843,20
2015,2,A,골목상권,1000952,백제고분로46길,CS100010,커피-음료,54160270,8270,72,28,13,13,15,17,15,10,18,0,3,25,29,33,10,44,56,2,34,22,25,13,5,37739461,16420809,7208883,6917138,7591824,8348113,7673503,6913995,9506814,0,1222934,14805049,15390053,17049647,5692587,22048505,30784121,1398659,16478411,11944244,12827943,7689656,2493713,5658,2612,1106,1035,1144,1211,1162,1130,1482,0,196,2238,2462,2600,774,3380,4727,211,2850,1937,1698,1079,334,2
2015,2,A,골목상권,1000391,갈현로33길,CS100010,커피-음료,71839586,13257,71,29,14,12,18,13,14,17,12,0,1,10,26,46,17,34,66,19,23,22,26,10,1,57171283,14668303,11895893,7821109,14444114,11410273,11599894,11401266,3267037,294807,1408463,6340623,22755076,34481924,6558693,18018017,53513710,25014958,6906744,10952170,21778835,6659374,219648,10857,2400,2025,1686,2645,2187,2314,1919,481,24,155,1135,4661,6387,895,2651,10595,5425,1126,1753,3876,1040,27,3
2015,2,A,골목상권,1000402,연서로17길,CS100010,커피-음료,4326617,654,64,36,11,13,16,11,14,12,23,0,2,40,33,25,0,51,49,6,28,27,26,7,6,2623201,1703416,413536,514355,641196,413106,641008,617896,1085520,0,70836,1816958,1389390,1049433,0,1934165,2033958,181791,1050120,1147805,1034013,319074,235323,414,240,67,86,101,70,90,86,154,0,10,259,221,164,0,313,307,31,179,173,160,45,36,5
2015,2,A,골목상권,1000199,장한로27가길,CS100010,커피-음료,10491160,1501,73,27,13,16,15,13,17,13,14,0,2,40,26,24,9,37,63,2,36,34,18,9,2,7715343,2775817,1386057,1645893,1600553,1288457,1794383,1283730,1492087,0,130872,4501547,2557011,2331587,970143,3620097,5574708,109825,2857037,3130043,1986112,910515,201271,1101,400,198,239,228,188,248,193,207,0,24,595,386,360,136,501,861,25,492,458,240,120,26,1
2015,2,A,골목상권,1000394,불광천길,CS100010,커피-음료,92034779,10161,60,40,13,12,9,12,13,20,21,0,7,19,27,30,17,44,56,1,28,39,20,9,2,55326566,36708213,11660607,10322957,9820482,11604432,11918088,18659770,18048443,51629,5946033,18344152,25048870,27732661,14911434,36814506,50546229,937976,22072487,34771284,18883483,7992925,2702584,6097,4064,1258,1184,1057,1275,1323,2012,2052,3,768,2021,2806,2936,1627,4242,5529,106,2779,3842,1962,842,247,3
2015,2,A,골목상권,1000615,개봉로2길,CS100010,커피-음료,41102201,4460,82,18,10,12,30,18,12,8,10,0,14,28,38,20,0,33,67,2,9,57,24,6,3,35989718,5112483,4111308,4263585,17772787,5102539,4739499,2958980,2153503,0,5255130,8698131,11575894,15573046,0,8028418,32962327,311780,2274259,26459618,9195165,1282960,1466964,3587,873,620,645,813,834,675,507,366,0,933,1381,1768,378,0,1276,3176,56,373,2223,1450,217,134,3
2015,2,A,골목상권,1000079,한강대로43길,CS100010,커피-음료,176065712,19505,94,6,18,17,19,20,20,4,3,0,24,36,21,14,6,52,48,0,25,40,20,11,4,157947220,18118492,28958089,29991250,29945221,38916260,30136400,14906797,3211695,0,22761749,66910954,31868996,37604740,16919273,68573819,55037364,200567,24805365,39824895,36611450,18552325,3616584,18217,1288,3439,3337,3843,3778,3820,811,477,0,3395,6972,4056,3508,1574,7803,6717,33,3649,5656,3295,1388,498,8
2015,2,A,골목상권,1000073,청파로47길,CS100010,커피-음료,2481575948,521215,76,24,15,15,16,16,14,11,13,0,12,27,27,26,8,21,79,6,63,16,8,6,1,1861294581,620281367,360764442,363344925,390712794,390214996,356257424,288851075,331430292,2320175,254424261,707762534,649582240,670755544,196731194,553735766,1812964008,133236232,1407025601,416987660,229609010,159685286,20155988,408662,112553,81142,80439,88552,85447,73082,53683,58870,471,76176,152133,132970,124740,34725,90951,421759,33262,336619,67681,39004,33238,2902,49
2015,2,D,발달상권,1001159,서울 강동구 천호역,CS100010,커피-음료,587671572,90789,70,30,13,13,14,14,15,17,13,0,10,23,26,30,11,36,64,2,41,29,14,11,2,377095126,210576446,73298807,74412364,73938982,73047605,82397368,116582362,93994084,0,41738945,120663079,151299876,198228381,75741291,221658136,353881380,11129054,251679383,189090525,66916794,41743911,14979853,60481,30308,11666,11565,11874,11920,13456,17084,13224,0,8448,19478,23102,29527,10234,32219,56976,2061,41147,28067,10089,5922,1907,7
2015,2,A,골목상권,1001000,진황도로47길,CS100010,커피-음료,54399181,7716,65,35,12,12,14,13,15,18,17,1,11,22,27,28,13,39,61,1,36,36,16,9,2,35597063,18802118,7265926,6623782,7613234,6636642,7457479,8895335,9906783,111140,5301399,11842928,14660237,16575772,5907705,19781858,33759264,935911,20660607,17534430,8682657,4788741,938778,5125,2591,1064,968,1083,961,1049,1267,1324,18,942,1681,2085,2246,744,2745,4862,142,3177,2527,1034,617,112,3
2015,2,A,골목상권,1000557,강서로29길,CS100010,커피-음료,70011617,12261,71,29,11,14,15,15,15,12,18,0,12,24,30,28,6,39,62,3,36,43,13,4,1,48938500,21073117,9135829,11140970,9488368,9410940,9762393,10513781,10559336,0,11383554,18520622,19852567,15409402,4845472,25128899,44882718,1618495,25509729,28024567,8989976,4988534,880316,8675,3586,1654,1722,1722,1736,1841,1750,1836,0,2392,3257,2972,2752,888,4018,8243,331,4702,5073,1507,505,143,3
2015,2,A,골목상권,1000690,당산로38길,CS100010,커피-음료,92213360,14426,82,18,14,17,17,19,15,10,8,2,11,26,20,18,22,52,48,0,21,35,28,13,3,75617807,16595553,13187466,13494735,14756477,19570476,14608653,9889733,6705820,1610896,10999460,25791898,18520298,16716454,18574354,39790367,39819611,482914,16717633,28307973,22199123,9315775,2586568,11445,2981,2203,2072,2361,2540,2269,1608,1373,37,2350,4498,3469,2935,1137,6788,7099,94,3887,5423,3072,1133,282,6
2015,2,D,발달상권,1001180,신촌역,CS100010,커피-음료,587486846,77238,74,26,14,14,17,13,15,17,9,1,8,22,29,33,8,45,56,2,47,20,14,13,2,435957725,151529121,82585420,79931160,85232564,93305857,94902724,91096416,60432705,2341585,37834759,149832623,146248430,200584935,50644514,265674181,290709038,14228098,248002187,113800147,89478744,78121033,12753011,55786,21452,10676,11289,11465,10914,11442,12215,9237,410,7406,20357,19172,23781,6112,34364,40432,2167,37925,16577,8695,7683,1759,15
2015,2,A,골목상권,1000859,마방로2길,CS100010,커피-음료,977542030,114704,74,26,14,15,15,15,15,15,12,0,13,32,25,24,6,48,52,1,31,39,19,8,3,698451970,279090060,122801614,137433400,142099736,147344062,148773158,154861835,124228225,19163,123471677,288985522,231615181,243239788,90210699,398609855,445139808,7020065,259009351,323413185,155012849,77024710,22269510,82460,32244,15352,16130,16826,17003,17149,17767,14477,3,18963,32585,27284,26756,9113,47702,55191,1093,34408,39078,17267,8532,2530,13
2015,2,A,골목상권,1000896,논현로115길,CS100010,커피-음료,149857243,20177,88,13,18,18,18,18,16,8,5,2,8,41,26,18,5,48,52,0,38,38,15,6,2,127842278,22014965,23145488,24450455,23964879,25873913,30407543,13534638,8480327,3367374,12175151,63551555,35792570,27159007,7811586,59733054,67973360,379910,39789370,56727298,21850394,6328837,2630611,17239,2938,3400,3499,3568,3417,3355,1775,1163,164,2548,8491,4661,3624,689,8224,9763,75,6364,7406,2750,897,500,7
2015,2,D,발달상권,1001076,구로역,CS100010,커피-음료,338798900,40579,65,35,12,12,12,13,15,19,17,0,3,26,27,30,14,47,53,2,36,34,17,7,3,222776335,116022565,42229575,39484980,43865111,44966329,52230340,61388251,54634314,111936,10686278,87001305,92259300,106402110,42337971,127023001,173163294,4303810,109956724,105204301,54826904,19670372,6224190,25665,14914,4892,4539,5092,4973,6169,8075,6839,4,1480,9699,11254,12727,5415,16144,21238,657,14740,13083,6048,2212,645,7
2015,2,D,발달상권,1001049,개봉동 현대아파트 인근,CS100010,커피-음료,110967025,13833,68,32,14,12,13,14,15,16,16,0,4,28,28,29,10,38,63,2,27,35,22,11,3,73405950,37561075,13499836,12999712,14717412,14960913,17228077,19069537,18491538,0,4171218,25407720,27996947,35739346,17651794,43210967,64470073,1904977,23741560,36520271,25860739,13009593,6643899,9329,4504,1829,1672,1809,1892,2127,2320,2184,0,681,3386,3747,4134,1885,5058,8420,282,3449,4755,2884,1512,599,7
2015,2,A,골목상권,1000489,신촌로28가길,CS100010,커피-음료,6886260,1414,78,22,11,17,19,15,16,22,0,0,7,24,45,24,0,45,55,3,18,37,28,10,4,5348134,1538126,992297,945820,1468269,825432,1116316,1538126,0,0,449969,2133997,2695113,1607181,0,2871835,4014425,122898,800926,2829768,2176522,791830,164316,1099,315,152,235,270,224,218,315,0,0,101,342,636,335,0,641,773,38,245,526,400,155,50,1
2015,2,A,골목상권,1000001,계동길,CS100010,커피-음료,644954130,66008,65,35,11,14,12,12,15,20,15,0,8,29,34,24,6,39,61,2,33,33,20,9,4,428752693,216201437,74544871,94987378,78931099,77315405,102973940,125171089,91030348,0,31948203,200095596,214550441,161999046,36360844,230698561,359007533,19135907,195860357,189417670,119638101,47317795,18336271,44520,21488,8005,9372,9024,7867,10252,12061,9427,0,4452,20811,21799,17403,1543,22868,39491,3252,23376,18879,11169,4460,1242,14
2015,2,A,골목상권,1000643,디지털로32가길,CS100010,커피-음료,239768203,37559,88,12,16,16,18,19,18,7,5,1,22,45,17,12,4,52,48,1,39,40,15,5,1,217277721,22490482,37537623,40750287,45236102,47609306,46144403,16526868,5963614,20641815,30430930,93664984,31938871,33502227,29589376,118962207,77170959,881346,61889775,82168131,38038770,9955583,3199566,35198,2361,6811,6670,6941,7595,7181,1636,725,463,8708,17155,6412,3524,1297,19376,14427,187,11795,12815,6812,1921,274,2
2015,2,D,발달상권,1001183,서울 마포구 홍대입구역_2,CS100010,커피-음료,988730511,88200,70,30,13,14,13,14,16,19,11,0,10,28,25,28,10,42,58,1,41,36,14,7,2,659960704,328769807,127218602,130346737,122293513,130215493,149886359,217887143,110882664,2472668,112846276,312685230,208531749,243897003,108297585,338253535,551446694,9688804,348394727,323912717,137824557,55297924,14581508,62713,25487,12064,12194,12046,12329,14080,16800,8687,323,9153,23597,21268,24383,9476,34564,46422,1168,33068,28876,11074,5503,1301,15
2015,2,A,골목상권,1000847,고무래로8길,CS100010,커피-음료,634289274,81142,79,21,15,16,16,16,17,13,8,2,16,33,24,19,7,42,58,3,23,34,27,10,3,470570942,163718332,91022342,89778893,92135316,92602268,105032123,91736749,71981583,21336351,86154362,185654956,139656469,127215785,74271351,225367564,299036037,15799527,115026376,161317907,153076727,57478096,21704972,60160,20982,11573,11716,12112,11875,12884,11886,9096,3125,12239,21893,17992,16421,9472,29275,41432,2831,18403,21377,18413,6941,2748,8
2015,2,D,발달상권,1001023,가산디지털단지역_2,CS100010,커피-음료,1604814561,234123,95,5,17,19,20,20,19,3,2,0,27,41,19,11,2,56,44,0,31,44,20,5,1,1550312395,54502166,281288277,307958962,324575551,321427317,315062288,38723397,15778769,0,341399993,740235194,331346869,162742284,29090221,713808367,541816420,3021208,354868381,587067450,246212729,52116539,12338484,227374,6749,42745,45368,47708,46875,44678,4952,1797,0,68598,97503,45002,20434,2586,108124,89281,502,59430,88955,38302,8290,1927,32
2015,2,A,골목상권,1000084,한남대로20길,CS100010,커피-음료,926890026,79534,71,29,13,14,15,14,16,16,13,1,7,27,26,27,13,38,62,1,35,38,14,9,3,637166972,289723054,120684687,133182201,131770619,119069964,132459501,155541368,134181686,23645447,58840822,224510998,217626007,231449532,170817220,323190275,436086481,7383730,225399093,284762689,133141105,78011162,30578987,57945,21589,9971,11649,12059,11506,12760,11503,10086,500,8165,23306,20328,18904,8331,27042,41889,985,24070,27207,9631,5235,1814,11
2015,2,A,골목상권,1000127,광나루로12길,CS100010,커피-음료,217911468,34744,72,29,14,14,14,15,14,15,14,7,5,16,15,30,27,49,51,1,48,30,12,6,1,156154886,61756582,30184562,31284740,30405804,32846468,31433312,29828413,31928169,3724721,16788572,59878534,41568335,55307472,40643834,90987537,109399343,2566740,91449963,67452373,26687352,9911165,2319284,24694,10050,4959,4825,4761,5165,4984,4815,5235,147,3622,9301,7000,9143,5531,14142,18849,443,16559,10423,3883,1304,379,5
2015,2,A,골목상권,1000392,갈현로41길,CS100010,커피-음료,75270774,12982,70,30,14,15,14,15,13,16,14,0,15,18,21,32,14,30,70,1,27,28,25,14,5,53629250,21641524,9851216,10450540,12154639,9742031,11430824,12109751,9531773,0,17005776,12853637,13694549,24455405,7261407,22811371,50597944,1024407,21451546,20815256,17803793,8918541,3395773,9477,3505,1803,1891,2176,1692,1915,1989,1516,0,3575,2112,2156,3951,1188,3649,9048,203,4274,3769,2564,1404,483,1
2015,2,A,골목상권,1000153,아차산로55길,CS100010,커피-음료,30246330,2721,84,16,15,18,17,17,16,16,0,0,4,40,21,22,13,57,43,0,28,41,25,6,0,26286155,3960175,4612480,5812376,5179813,5720539,4960947,3888078,72097,0,1440220,12946526,6816583,5529997,3513004,15148932,13818539,41198,6408029,13363165,7565792,1589287,0,2283,438,421,489,481,463,429,429,9,0,121,1106,558,592,344,1480,1121,9,723,1053,668,148,0,3
2015,2,D,발달상권,1001152,서울 광진구 강변역,CS100010,커피-음료,990446295,132826,60,41,12,11,11,12,14,22,19,0,7,25,32,32,6,40,60,2,45,28,14,7,3,584996480,405449815,120189957,106748625,107438758,113721069,136898071,214639249,190810566,1797991,62330868,241914505,320313233,303364964,60724734,382432044,541554604,18839363,386202066,280064698,140273823,72570134,26036565,78819,54007,16200,13986,14641,15376,18616,28585,25422,200,9117,32490,41938,41802,7279,49988,75780,2990,56779,35680,17955,9297,3069,15
2015,2,D,발달상권,1001260,창동역,CS100010,커피-음료,945548543,145291,68,32,13,13,14,13,15,16,16,0,11,22,23,31,14,38,62,3,36,25,22,12,3,634243727,311304816,118105658,126644370,126049421,122928381,140515897,156962643,154342173,1880102,100169544,207291215,216933954,296989815,122283913,340317362,579547894,26592978,308657503,242214444,210959437,104906339,26534553,99801,45490,18858,19788,19957,19648,21550,23172,22318,139,23696,33127,33048,40716,14565,50013,92632,4578,54006,37168,29030,14319,3543,19
2015,2,D,발달상권,1001245,서울 성북구 성신여대입구역,CS100010,커피-음료,2648644261,375963,70,30,13,15,15,13,14,16,15,1,5,18,26,35,15,34,66,7,55,18,12,6,1,1751866286,896777975,338565317,347269583,340717719,340083061,385230606,464534286,432243689,67169933,81079429,414634778,652578344,990326359,442855418,934424083,1696333224,174888158,1554839785,450239573,269902015,156621913,24265865,258753,117210,50708,51503,51354,51084,54104,59954,57256,8876,17550,66357,95224,134224,53732,122267,252313,27913,229301,58953,32936,22378,3095,37
2015,2,A,골목상권,1000110,성수일로6길,CS100010,커피-음료,74416740,8881,81,19,14,14,19,18,17,11,8,0,14,32,22,23,8,39,61,1,37,40,14,6,2,60571404,13845336,10655670,12390842,12841657,12433768,12249467,7584408,6260928,0,7803559,22673160,16658907,19211675,8069439,25527448,37040248,453256,20454661,25635262,10077925,4399448,1547143,7262,1619,1422,1423,1539,1497,1381,894,725,0,1297,2734,1991,2105,754,2983,4827,60,2838,3138,1153,465,155,2
2015,2,D,발달상권,1001074,대림역_2,CS100010,커피-음료,228064693,35449,82,18,15,16,17,17,16,11,8,0,13,34,26,22,5,45,55,1,29,39,22,8,1,189970074,38094619,35871650,37147442,39736648,39373961,37840373,23700091,14394528,1375995,24098289,84266526,54308878,49639155,14375850,91190717,108713088,1803383,50657256,76299190,51535093,17983476,1625405,29167,6282,5342,5772,6195,6143,5715,3776,2506,30,4847,11987,9193,7556,1836,14097,17781,324,9093,12659,6989,2546,264,7
2015,2,A,골목상권,1000449,증가로23나길,CS100010,커피-음료,88860170,11719,68,32,16,14,14,13,11,16,16,0,5,20,27,29,19,38,62,5,37,25,21,9,3,58324606,30535564,13781785,11734452,12095088,10961217,9752064,15873534,14662030,150598,2734221,18291196,24808567,25681162,17194426,33915464,51651931,4175420,30745858,21155951,18593352,8967175,1929638,7897,3822,1857,1730,1589,1463,1258,1908,1914,37,439,2244,3152,3372,2475,4292,7157,726,4451,2620,2265,1081,307,4
2015,2,A,골목상권,1000766,성대로1길,CS100010,커피-음료,141077842,19053,72,28,14,15,15,14,15,15,13,0,11,34,29,22,5,41,59,1,32,36,20,8,3,101628285,39449557,20582967,19022133,20173968,20233276,21615941,20157759,19291798,0,13524929,48516192,37772108,34016965,7247648,49705833,76531718,981871,34385046,48338519,24387173,12998956,5145987,13676,5377,2686,2725,2796,2688,2781,2803,2574,0,2151,6476,5346,4185,895,7333,10445,165,5509,6601,3583,1458,466,4
2015,2,A,골목상권,1000340,오패산로30길,CS100010,커피-음료,73680058,12036,65,35,11,13,14,12,14,14,21,0,13,29,25,26,7,46,54,1,22,44,25,7,2,49591573,24088485,6883502,10786702,9946648,9536157,12438564,9776345,14312140,0,7919952,18902960,17154753,23320368,6382025,32623365,40919493,441500,14405559,35241742,19751372,2229655,1473030,7976,4060,1265,1588,1655,1674,1794,1572,2488,0,1740,3318,2854,3145,979,5431,6581,57,2265,6081,2985,436,187,2
2015,2,A,골목상권,1000445,연희로10길,CS100010,커피-음료,142318455,29658,77,23,16,16,16,16,14,12,11,2,13,30,22,22,12,50,50,1,65,18,6,9,1,112718801,29599654,23144341,23074304,23321516,23118920,20059720,19664363,9935291,1908040,12017743,44899790,29186487,38201181,16105214,65589933,74214041,1588454,90811006,21851129,9318466,14295835,1939092,23471,6187,4960,4839,4819,4786,4067,3968,2219,471,3273,8688,6110,7658,3458,13908,15318,299,19739,4308,1631,2881,372,6
2015,2,A,골목상권,1000464,독막로32길,CS100010,커피-음료,12124245,1462,75,25,10,16,14,16,20,16,9,0,7,38,28,25,2,30,70,2,33,33,27,5,1,9058644,3065601,857852,1186860,1119348,1471020,4423564,1901678,1163923,0,421004,3399810,3944307,2385453,1973671,3036350,5872597,236132,3314938,3049396,1848969,424357,35154,1112,350,156,244,201,239,272,241,109,0,113,556,445,325,23,378,923,24,407,464,329,70,5,2
2015,2,A,골목상권,1000756,사당로8길,CS100010,커피-음료,31213572,5447,72,28,10,16,12,17,17,20,8,0,15,35,30,16,4,34,66,1,16,48,24,8,4,22505766,8707806,3955606,4193354,4348130,5232668,4776008,4795553,3912253,0,4978939,8422511,8657980,6608374,2545768,14766035,16090904,355945,4127172,11048991,10234786,3389028,1701015,3941,1506,692,715,764,926,844,938,568,0,870,1356,1617,1193,411,2583,2801,66,870,2087,1626,476,259,3
2015,2,A,골목상권,1000487,숭문길,CS100010,커피-음료,112284404,20781,83,18,15,16,17,17,17,10,8,0,12,39,27,20,1,36,64,8,30,25,23,13,2,89299318,22985086,14349786,19795681,17602891,19840475,17710485,10598799,12386287,3101425,10755292,42412494,29582331,22545389,3887473,46739743,60732305,4648957,29473275,26928246,24143072,18991202,3287298,16602,4179,3115,3205,3472,3433,3377,2163,2016,26,3179,7776,5407,4242,151,7545,12703,1047,7443,5167,4098,2154,346,6
2015,2,D,발달상권,1001189,서울 중구 명동역,CS100010,커피-음료,1367885156,156965,83,17,15,15,16,18,18,11,7,0,15,40,23,18,4,43,57,3,31,36,18,9,3,1113087009,254798147,209620099,209399252,232729196,237025330,224313132,162059859,92738288,2425369,143204526,621586002,310824953,230027094,59817212,575433859,544493606,23808760,284193166,445209461,226612624,94569150,45534308,128825,28140,24753,25719,25684,26510,26159,17723,10417,96,23743,67351,37616,24725,3434,65231,72615,4676,41112,51911,25279,11231,3653,19
2015,2,A,골목상권,1000076,청파로73길,CS100010,커피-음료,24942044,3100,78,22,13,17,16,14,18,9,13,0,13,30,32,24,2,41,60,2,32,34,16,10,6,19322248,5619796,3772653,3520769,3985353,2048651,5994822,2104625,3515171,0,2132611,7360590,6683303,8323345,442195,7774798,11765748,458988,5367913,7276628,3621522,1701611,1113883,2373,727,414,515,481,425,538,292,435,0,381,928,1007,728,56,1142,1757,56,907,1008,459,291,179,1
2015,2,A,골목상권,1000693,대림로29길,CS100010,커피-음료,92731116,5335,66,34,12,15,11,15,13,16,19,4,0,13,24,35,25,67,33,1,18,19,26,26,10,58616382,34114734,9151191,10582746,13151890,15016979,10713576,13447210,20667524,8031185,112359,9337170,17899940,30081194,27269268,66067379,20144787,762770,13955458,17505616,16018955,28399734,9569633,3556,1779,686,841,706,633,690,802,977,253,14,1015,1336,1757,960,2477,2448,98,1858,1256,804,645,269,7
2015,2,A,골목상권,1000732,영신로9길,CS100010,커피-음료,59559524,10282,65,35,14,12,12,13,13,16,19,0,6,25,23,33,12,48,52,1,36,30,19,12,2,37756804,21802720,7684042,7371979,7129971,7537185,8033627,10335206,11467514,0,4338839,15984673,14475511,18393793,6366708,26777893,31150408,766206,21464415,19483728,10075052,4824873,1314026,6561,3721,1366,1302,1277,1238,1378,1776,1945,0,913,2599,2424,3230,1116,4466,5579,158,4074,3334,1529,768,181,2
2015,2,D,발달상권,1001150,서울 용산구 이태원역,CS100010,커피-음료,1827109770,230826,57,43,11,11,11,10,14,26,18,5,3,17,30,34,12,39,61,2,47,30,12,7,2,1044794735,782315035,193096767,199521466,204799966,189073305,258303231,444793832,337521203,74285950,73378644,286079562,519216946,609372751,264775917,651806862,1024534323,30153517,820121164,492793414,191636378,106456840,35137394,134302,96524,25328,25700,25554,24265,33455,54646,41878,7704,10425,37803,64843,78812,31239,80040,135119,4670,110728,60534,21948,13173,4105,16
2015,2,A,골목상권,1000823,신원로3길,CS100010,커피-음료,91758080,15021,65,35,13,13,13,12,14,17,18,0,11,26,27,27,10,39,61,2,35,39,17,6,2,58622118,33135962,11780913,11937283,11395159,11412584,12096179,16843799,16292163,0,7741929,24909279,24777445,25317172,9012255,37043905,54714175,1307152,28958734,36893846,17172682,5959592,1466074,9722,5299,1954,1952,1915,1852,2049,2591,2708,0,1573,3849,4100,4080,1419,5887,9134,264,5220,5933,2506,881,217,2
2015,2,D,발달상권,1001042,서울 서초구 남부터미널역_3,CS100010,커피-음료,709769579,91708,84,16,15,16,18,17,18,9,7,1,16,35,20,21,7,46,54,2,35,32,20,10,2,558405525,151364054,104318813,105581105,115131912,114712010,118661685,81563675,69800379,11347153,83930906,240130885,157180093,150996203,66184339,291155515,306389443,10156724,193272928,179327756,123550434,73793881,17443238,72235,19473,13472,13965,14843,14526,15429,10378,9095,503,14962,28558,20199,19974,7512,38696,42278,1571,29530,24893,15326,7755,1900,12
2015,2,A,골목상권,1000235,동일로140길,CS100010,커피-음료,30080048,3737,63,37,10,11,14,13,15,17,20,0,7,26,30,27,11,37,63,2,28,32,23,12,2,20518992,9561056,2964869,3242322,4808762,4613307,4889732,4252896,5308160,0,1602819,8023334,10075192,8476459,1902244,11112583,18873564,176126,5455214,9944434,9181923,4325472,902979,2473,1264,403,394,582,534,560,577,687,0,179,1016,1245,1052,245,1362,2360,38,866,1343,1003,383,91,2
2015,2,A,골목상권,1000182,무학로16길,CS100010,커피-음료,130640327,14135,70,30,14,14,15,15,13,14,16,0,12,27,26,25,11,51,49,1,24,42,21,10,2,93295097,37345230,20830824,17654095,20659942,18076161,16074075,17921881,19423349,0,16874957,36455946,32356911,31798186,13154327,55931703,50837411,544778,22763698,44770100,24401792,12361445,1927300,9926,4209,1998,1923,2119,2082,1804,1993,2216,0,1642,3817,3614,3538,1524,6394,6227,67,2996,5326,2667,1314,249,2
2015,2,A,골목상권,1000134,긴고랑로7길,CS100010,커피-음료,74458839,10613,79,21,15,16,14,17,17,16,6,0,11,27,31,24,7,53,47,1,23,41,24,9,3,54945453,19513386,9018639,11835953,9048976,12401898,12639987,12248535,7264851,104612,4417664,18303606,22344515,21772197,7516245,29888142,40055489,758458,15092419,25427730,21127588,5740903,1796536,7947,2666,1381,1607,1415,1676,1868,1778,888,16,1041,2691,3141,2886,838,4747,5497,122,2415,3926,2710,785,289,6
2015,2,A,골목상권,1000918,삼성로147길,CS100010,커피-음료,50935827,2631,91,9,17,19,21,18,17,9,0,0,17,38,26,15,3,49,51,0,26,47,15,9,4,35569039,15366788,4296551,8298275,5046206,7899238,10028769,3003982,12362806,0,2321736,20387833,12795114,14402943,1028201,27293396,17084095,0,15366759,17157896,3486975,2243744,6122120,2416,215,438,496,537,483,462,203,12,0,497,1019,662,376,77,1132,1171,0,621,1100,327,180,73,3
2015,2,A,골목상권,1000005,백석동길,CS100010,커피-음료,821687318,46277,53,47,11,10,9,9,15,23,24,0,3,20,41,30,5,43,57,1,30,28,24,13,4,452758619,368928699,77443799,86895813,90706332,86480311,111232364,192203563,176725136,649160,10444343,168630518,301824004,285295795,54843498,332127945,464180813,3295606,196253783,235343479,194483148,128570373,38362371,25278,20999,4553,5016,4971,4648,6090,10775,10224,19,750,9011,17314,16147,3036,19013,26164,277,12883,13471,10631,6258,1661,8
