기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2017,2,D,발달상권,1001225,신설동역,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000407,연서로33길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000165,천호대로109길,CS300002,편의점,2,8,0,0,13,1,6
2017,2,A,골목상권,1000913,봉은사로29길,CS300002,편의점,3,5,0,0,0,0,2
2017,2,A,골목상권,1000716,신길로42가길,CS300002,편의점,2,3,0,0,0,0,1
2017,2,D,발달상권,1001245,서울 성북구 성신여대입구역,CS300002,편의점,2,15,13,2,0,0,13
2017,2,A,골목상권,1000053,녹사평대로40나길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,D,발달상권,1001260,창동역,CS300002,편의점,6,13,0,0,0,0,7
2017,2,A,골목상권,1000827,장군봉1길,CS300002,편의점,0,3,67,2,33,1,3
2017,2,D,발달상권,1001036,문정역,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000143,동일로24길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000846,강남대로8길,CS300002,편의점,1,6,0,0,17,1,5
2017,2,R,전통시장,1001273,남대문시장,CS300002,편의점,6,13,15,2,0,0,7
2017,2,A,골목상권,1000153,아차산로55길,CS300002,편의점,1,4,25,1,0,0,3
2017,2,A,골목상권,1000031,다산로36길,CS300002,편의점,1,5,0,0,0,0,4
2017,2,D,발달상권,1001105,서울 동작구 노량진역,CS300002,편의점,1,15,0,0,0,0,14
2017,2,A,골목상권,1000394,불광천길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,D,발달상권,1001118,문래동 주민센터,CS300002,편의점,0,5,0,0,0,0,5
2017,2,D,발달상권,1001186,서울 서대문구 이대역,CS300002,편의점,3,10,10,1,0,0,7
2017,2,A,골목상권,1000207,제기로5길,CS300002,편의점,1,4,25,1,0,0,3
2017,2,R,전통시장,1001444,상도전통시장,CS300002,편의점,0,4,0,0,0,0,4
2017,2,D,발달상권,1001227,종로구청,CS300002,편의점,5,27,4,1,0,0,22
2017,2,D,발달상권,1001257,서울 강북구 수유역_2,CS300002,편의점,0,13,0,0,0,0,13
2017,2,A,골목상권,1000083,한강대로88길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000156,용마산로21길,CS300002,편의점,1,5,20,1,0,0,4
2017,2,A,골목상권,1000806,대학길,CS300002,편의점,0,6,0,0,0,0,6
2017,2,A,골목상권,1000734,국사봉2길,CS300002,편의점,0,2,50,1,0,0,2
2017,2,A,골목상권,1000103,상원12길,CS300002,편의점,1,3,33,1,0,0,2
2017,2,A,골목상권,1000250,봉화산로30길,CS300002,편의점,0,2,50,1,0,0,2
2017,2,A,골목상권,1000085,회나무로13길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000292,인촌로24길,CS300002,편의점,1,7,14,1,14,1,6
2017,2,A,골목상권,1000197,장한로26가길,CS300002,편의점,1,5,0,0,0,0,4
2017,2,A,골목상권,1000065,원효로19길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000483,성미산로32길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000003,돈화문로11가길,CS300002,편의점,1,7,14,1,0,0,6
2017,2,A,골목상권,1000749,사당로20길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,D,발달상권,1001094,선정릉역_1,CS300002,편의점,1,3,0,0,0,0,2
2017,2,A,골목상권,1000480,백범로16길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000626,구로동로15길,CS300002,편의점,1,3,33,1,0,0,2
2017,2,A,골목상권,1000795,남부순환로142길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,A,골목상권,1000218,휘경로14길,CS300002,편의점,1,4,25,1,0,0,3
2017,2,A,골목상권,1000854,동광로1길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,D,발달상권,1001246,미아사거리_1,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000773,여의대방로24길,CS300002,편의점,0,5,0,0,0,0,5
2017,2,A,골목상권,1000077,한강대로104길,CS300002,편의점,1,7,0,0,0,0,6
2017,2,D,발달상권,1001126,서울 양천구 신정네거리역_2,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000472,마포대로20길,CS300002,편의점,0,5,20,1,20,1,5
2017,2,D,발달상권,1001063,교대역_4,CS300002,편의점,0,5,0,0,0,0,5
2017,2,A,골목상권,1000620,경인로47길,CS300002,편의점,2,5,0,0,0,0,3
2017,2,A,골목상권,1000970,고덕로61길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000678,시흥대로62가길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000606,화곡로44나길,CS300002,편의점,1,4,25,1,25,1,3
2017,2,A,골목상권,1000412,은평로10길,CS300002,편의점,0,2,50,1,0,0,2
2017,2,A,골목상권,1000133,긴고랑로20길,CS300002,편의점,0,5,20,1,0,0,5
2017,2,R,전통시장,1001304,자양골목시장,CS300002,편의점,0,1,0,0,0,0,1
2017,2,D,발달상권,1001187,한양시장,CS300002,편의점,1,6,0,0,0,0,5
2017,2,A,골목상권,1000339,수유로12길,CS300002,편의점,2,5,0,0,0,0,3
2017,2,A,골목상권,1000206,제기로21길,CS300002,편의점,1,2,0,0,0,0,1
2017,2,R,전통시장,1001298,성동용답상가시장,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000164,자양번영로3길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,A,골목상권,1000819,신림로48길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000233,동일로139가길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000539,오목로5길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,D,발달상권,1001244,경희대학교,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000249,봉우재로33길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,D,발달상권,1001113,서울 동작구 노량진1동_1,CS300002,편의점,0,1,0,0,0,0,1
2017,2,D,발달상권,1001034,서울 서초구 방배역,CS300002,편의점,2,6,0,0,0,0,4
2017,2,A,골목상권,1000051,녹사평대로26길,CS300002,편의점,1,5,0,0,20,1,4
2017,2,A,골목상권,1000551,화곡로4길,CS300002,편의점,1,5,0,0,0,0,4
2017,2,A,골목상권,1000872,서초대로4길,CS300002,편의점,2,6,0,0,0,0,4
2017,2,A,골목상권,1000413,은평로13길,CS300002,편의점,2,7,0,0,0,0,5
2017,2,A,골목상권,1000933,일원로3길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,D,발달상권,1001253,서울 은평구 연신내역_1,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000508,곰달래로10길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000347,한천로124나길,CS300002,편의점,1,2,0,0,0,0,1
2017,2,D,발달상권,1001247,미아사거리_2,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000080,한강대로52길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000159,자양로15길,CS300002,편의점,0,0,0,0,0,1,0
2017,2,A,골목상권,1000181,망우로21길,CS300002,편의점,2,3,0,0,0,0,1
2017,2,A,골목상권,1000198,장한로26길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000174,답십리로63길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000202,장한로8길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,D,발달상권,1001188,장충동 족발거리,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000043,청구로1길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,D,발달상권,1001174,등촌역,CS300002,편의점,0,1,100,1,200,2,1
2017,2,A,골목상권,1000754,사당로2차길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,D,발달상권,1001151,용산 전자상가_3,CS300002,편의점,0,4,25,1,0,0,4
2017,2,A,골목상권,1000518,목동남로4길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000825,은천로25길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,R,전통시장,1001452,중부시장,CS300002,편의점,0,0,0,0,0,0,0
2017,2,R,전통시장,1001424,남문시장,CS300002,편의점,0,1,0,0,0,0,1
2017,2,R,전통시장,1001459,신원시장,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000869,서초대로15길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000579,공항대로61길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000084,한남대로20길,CS300002,편의점,0,0,0,0,0,0,0
2017,2,A,골목상권,1000351,한천로140길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,D,발달상권,1001054,서울 강남구 대치역_2,CS300002,편의점,0,5,0,0,0,0,5
2017,2,A,골목상권,1000533,신목로6길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,D,발달상권,1001073,서울 강남구 역삼역_1,CS300002,편의점,11,29,10,3,3,1,18
2017,2,R,전통시장,1001282,약수시장,CS300002,편의점,2,4,0,0,0,0,2
2017,2,A,골목상권,1000230,동일로112길,CS300002,편의점,0,6,0,0,0,0,6
2017,2,D,발달상권,1001080,서울 송파구 석촌역_1,CS300002,편의점,0,1,0,0,0,0,1
2017,2,D,발달상권,1001144,국회의사당역_2,CS300002,편의점,1,14,0,0,0,0,13
2017,2,A,골목상권,1000840,양산길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000136,긴고랑로9길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000674,시흥대로150길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000793,난우길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,D,발달상권,1001123,학동사거리_1,CS300002,편의점,3,10,10,1,0,0,7
2017,2,A,골목상권,1000702,도림천로21길,CS300002,편의점,1,6,0,0,0,0,5
2017,2,A,골목상권,1000277,보문로32길,CS300002,편의점,0,6,0,0,0,0,6
2017,2,A,골목상권,1000877,주흥15길,CS300002,편의점,0,6,17,1,0,0,6
2017,2,A,골목상권,1000225,공릉로12가길,CS300002,편의점,0,1,100,1,0,0,1
2017,2,A,골목상권,1000807,미성5길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000537,오목로30길,CS300002,편의점,2,4,0,0,0,0,2
2017,2,A,골목상권,1000561,강서로47길,CS300002,편의점,1,5,20,1,20,1,4
2017,2,A,골목상권,1000890,개포로20길,CS300002,편의점,2,7,0,0,0,0,5
2017,2,D,발달상권,1001052,뱅뱅사거리_2,CS300002,편의점,3,13,15,2,8,1,10
2017,2,A,골목상권,1000684,경인로77길,CS300002,편의점,0,3,67,2,33,1,3
2017,2,A,골목상권,1000952,백제고분로46길,CS300002,편의점,1,6,0,0,0,0,5
2017,2,D,발달상권,1001138,압구정 로데오거리_1,CS300002,편의점,2,8,0,0,0,0,6
2017,2,A,골목상권,1000306,창경궁로43길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,D,발달상권,1001108,학동역,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000479,방울내로9안길,CS300002,편의점,0,4,50,2,0,0,4
2017,2,A,골목상권,1000075,청파로71길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000632,구로동로8길,CS300002,편의점,2,3,0,0,0,0,1
2017,2,D,발달상권,1001030,양재역_2,CS300002,편의점,0,7,0,0,0,0,7
2017,2,A,골목상권,1000526,목동중앙본로7길,CS300002,편의점,1,4,50,2,0,0,3
2017,2,A,골목상권,1000908,도산대로38길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,D,발달상권,1001100,강남구 논현역_3,CS300002,편의점,1,3,33,1,0,0,2
2017,2,A,골목상권,1000864,방배로42길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000695,대림로34길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,D,발달상권,1001025,서울 관악구 서울대입구역_1,CS300002,편의점,5,29,3,1,0,0,24
2017,2,A,골목상권,1000573,곰달래로60길,CS300002,편의점,2,5,20,1,20,1,3
2017,2,D,발달상권,1001033,서울 서초구 남부터미널역_1,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000598,우장산로6길,CS300002,편의점,2,4,0,0,0,0,2
2017,2,A,골목상권,1000986,양재대로101길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1001010,풍성로37가길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,D,발달상권,1001254,서울 은평구 연신내역_2,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000624,고척로52길,CS300002,편의점,1,1,100,1,0,0,0
2017,2,A,골목상권,1000978,상암로14길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000018,종로58가길,CS300002,편의점,0,5,0,0,0,0,5
2017,2,A,골목상권,1000918,삼성로147길,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000336,솔매로45길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000973,구천면로42길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,R,전통시장,1001271,동묘시장,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000429,진흥로12길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000541,은행정로7길,CS300002,편의점,3,6,0,0,0,0,3
2017,2,D,발달상권,1001053,서울 강남구 대치역_1,CS300002,편의점,2,4,50,2,25,1,2
2017,2,A,골목상권,1000161,자양로45길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000509,곰달래로2길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,A,골목상권,1000635,구로중앙로34길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000123,장터길,CS300002,편의점,1,6,0,0,0,0,5
2017,2,A,골목상권,1000728,영등포로35길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,R,전통시장,1001482,고덕전통시장,CS300002,편의점,1,1,0,0,0,0,0
2017,2,A,골목상권,1001008,천호옛14길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000008,북촌로5나길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000816,신림로11길,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000319,덕릉로41길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000442,세무서길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000248,면목로78길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000484,성산로4길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,R,전통시장,1001476,풍납시장,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000861,반포대로9길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000968,고덕로10길,CS300002,편의점,1,1,0,0,0,0,0
2017,2,R,전통시장,1001365,공릉동도깨비시장,CS300002,편의점,0,2,0,0,0,0,2
2017,2,D,발달상권,1001157,서울 강동구 천호역_1,CS300002,편의점,0,3,0,0,0,0,3
2017,2,D,발달상권,1001128,청담사거리_1,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000090,금호산길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000289,인촌로17가길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,R,전통시장,1001340,정릉시장,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000265,돌곶이로28길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,R,전통시장,1001267,종로신진시장,CS300002,편의점,2,2,0,0,0,0,0
2017,2,D,발달상권,1001190,장한평역,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000114,아차산로15길,CS300002,편의점,1,5,0,0,0,0,4
2017,2,A,골목상권,1000111,송정12라길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000403,연서로21길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,D,발달상권,1001070,은마아파트입구사거리_4,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000528,목동중앙북로8길,CS300002,편의점,0,0,0,0,0,0,0
2017,2,A,골목상권,1000618,경인로31길,CS300002,편의점,1,1,0,0,0,0,0
2017,2,A,골목상권,1000416,은평로8길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000400,연서로13길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000842,원신길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,R,전통시장,1001403,신월7동골목시장,CS300002,편의점,1,1,0,0,0,0,0
2017,2,D,발달상권,1001148,목동사거리,CS300002,편의점,1,1,0,0,0,0,0
2017,2,R,전통시장,1001420,고척근린시장,CS300002,편의점,0,0,0,0,0,0,0
2017,2,A,골목상권,1000648,새말로18길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,R,전통시장,1001374,대림골목시장,CS300002,편의점,0,0,0,0,0,0,0
2017,2,A,골목상권,1000431,통일로69길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000725,여의대방로61길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,R,전통시장,1001431,영등포청과시장,CS300002,편의점,0,0,0,0,0,0,0
2017,2,A,골목상권,1000685,경인로80길,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000068,원효로89길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,D,발달상권,1001149,한남오거리,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000490,신촌로30길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000021,창경궁로35길,CS300002,편의점,0,0,0,0,0,0,0
2017,2,D,발달상권,1001243,서울 성북구 안암역,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000070,이태원로27길,CS300002,편의점,0,3,0,0,33,1,3
2017,2,D,발달상권,1001086,고속터미널역,CS300002,편의점,8,15,13,2,0,0,7
2017,2,A,골목상권,1000243,면목로45길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000856,동산로10길,CS300002,편의점,1,5,20,1,20,1,4
2017,2,A,골목상권,1000532,신목로5길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000554,강서로15길,CS300002,편의점,1,7,14,1,14,1,6
2017,2,A,골목상권,1000595,양천로49길,CS300002,편의점,2,4,0,0,0,0,2
2017,2,D,발달상권,1001087,서울 강남구 선릉역_2,CS300002,편의점,6,22,0,0,14,3,16
2017,2,A,골목상권,1000983,성내로5길,CS300002,편의점,2,7,0,0,0,0,5
2017,2,A,골목상권,1000851,논현로1길,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000963,오금로11길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,D,발달상권,1001127,서울 영등포구 여의도역_1,CS300002,편의점,5,16,0,0,0,0,11
2017,2,R,전통시장,1001265,광장시장,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000398,역말로9길,CS300002,편의점,1,3,0,0,0,0,2
2017,2,A,골목상권,1000677,시흥대로36길,CS300002,편의점,0,3,0,0,67,2,3
2017,2,D,발달상권,1001130,청담역_1,CS300002,편의점,3,7,0,0,0,0,4
2017,2,A,골목상권,1000563,강서로5가길,CS300002,편의점,0,9,0,0,11,1,9
2017,2,A,골목상권,1000405,연서로28길,CS300002,편의점,1,6,0,0,0,0,5
2017,2,A,골목상권,1000997,올림픽로80길,CS300002,편의점,0,3,33,1,0,0,3
2017,2,D,발달상권,1001059,교대역_3,CS300002,편의점,3,7,14,1,14,1,4
2017,2,A,골목상권,1000270,동소문로26가길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000878,주흥길,CS300002,편의점,0,7,0,0,0,0,7
2017,2,A,골목상권,1000424,증산로17길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000883,효령로72길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,D,발달상권,1001074,대림역_2,CS300002,편의점,3,8,0,0,0,0,5
2017,2,A,골목상권,1000101,무학봉길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000358,도당로29길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000337,솔매로50길,CS300002,편의점,2,4,0,0,0,0,2
2017,2,A,골목상권,1000847,고무래로8길,CS300002,편의점,2,7,0,0,0,0,5
2017,2,D,발달상권,1001058,역삼역_1,CS300002,편의점,0,5,0,0,0,0,5
2017,2,D,발달상권,1001090,삼정역_2,CS300002,편의점,0,7,0,0,0,0,7
2017,2,A,골목상권,1000128,광나루로24길,CS300002,편의점,1,7,0,0,0,0,6
2017,2,D,발달상권,1001236,서울 종로구 안국역_2,CS300002,편의점,0,5,0,0,40,2,5
2017,2,A,골목상권,1000580,공항대로8길,CS300002,편의점,0,5,0,0,20,1,5
2017,2,A,골목상권,1000283,솔샘로6길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000436,독립문로8길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000110,성수일로6길,CS300002,편의점,1,6,17,1,33,2,5
2017,2,A,골목상권,1000076,청파로73길,CS300002,편의점,1,4,25,1,0,0,3
2017,2,A,골목상권,1000493,양화진길,CS300002,편의점,0,5,0,0,0,0,5
2017,2,A,골목상권,1000099,무학로6길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000529,목동중앙서로7길,CS300002,편의점,0,5,20,1,20,1,5
2017,2,A,골목상권,1000761,상도로62길,CS300002,편의점,1,6,0,0,0,0,5
2017,2,A,골목상권,1000804,당곡길,CS300002,편의점,3,5,0,0,0,0,2
2017,2,A,골목상권,1000922,삼성로69길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000944,백제고분로22길,CS300002,편의점,2,6,0,0,17,1,4
2017,2,A,골목상권,1000129,광나루로36길,CS300002,편의점,2,4,0,0,0,0,2
2017,2,A,골목상권,1000693,대림로29길,CS300002,편의점,1,7,0,0,0,0,6
2017,2,A,골목상권,1000267,돌곶이로8길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,A,골목상권,1000939,학동로77길,CS300002,편의점,0,3,0,0,0,0,3
2017,2,A,골목상권,1000550,화곡로3길,CS300002,편의점,0,3,33,1,33,1,3
2017,2,D,발달상권,1001160,서울 광진구 구의역,CS300002,편의점,1,8,0,0,0,0,7
2017,2,D,발달상권,1001218,동대문시장_2,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000418,응암로13길,CS300002,편의점,0,2,0,0,0,0,2
2017,2,D,발달상권,1001219,서울 종로구 동대문역_1,CS300002,편의점,1,1,0,0,200,2,0
2017,2,A,골목상권,1000866,사평대로22길,CS300002,편의점,1,5,0,0,0,0,4
2017,2,A,골목상권,1000910,도산대로81길,CS300002,편의점,0,4,0,0,0,0,4
2017,2,A,골목상권,1000297,정릉로26길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000887,강남대로136길,CS300002,편의점,1,2,0,0,0,0,1
2017,2,A,골목상권,1000373,삼양로144길,CS300002,편의점,1,4,0,0,0,0,3
2017,2,A,골목상권,1000370,방학로15길,CS300002,편의점,0,1,0,0,0,0,1
2017,2,A,골목상권,1000089,금호산2길,CS300002,편의점,0,0,0,0,0,0,0
