기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,술집점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2018,4,A,골목상권,1000767,성대로29길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000607,화곡로59길,CS100009,호프-간이주점,1,1,0,0,100,1,0
2018,4,D,발달상권,1001245,서울 성북구 성신여대입구역,CS100009,호프-간이주점,54,71,4,3,4,3,17
2018,4,A,골목상권,1000416,은평로8길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,R,전통시장,1001471,영동전통시장,CS100009,호프-간이주점,10,12,8,1,8,1,2
2018,4,A,골목상권,1001000,진황도로47길,CS100009,호프-간이주점,15,16,0,0,0,0,1
2018,4,U,관광특구,1001494,종로·청계 관광특구,CS100009,호프-간이주점,88,113,4,4,4,5,25
2018,4,D,발달상권,1001156,서울 강동구 길동역,CS100009,호프-간이주점,44,57,5,3,9,5,13
2018,4,A,골목상권,1000625,공원로6가길,CS100009,호프-간이주점,10,11,0,0,0,0,1
2018,4,A,골목상권,1000817,신림로28길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000995,올림픽로77길,CS100009,호프-간이주점,4,5,20,1,0,0,1
2018,4,A,골목상권,1000942,마천로51길,CS100009,호프-간이주점,13,14,0,0,7,1,1
2018,4,R,전통시장,1001323,답십리시장,CS100009,호프-간이주점,7,8,0,0,0,0,1
2018,4,D,발달상권,1001052,뱅뱅사거리_2,CS100009,호프-간이주점,10,10,10,1,10,1,0
2018,4,A,골목상권,1000814,승방길,CS100009,호프-간이주점,6,8,0,0,0,0,2
2018,4,R,전통시장,1001395,목3동시장,CS100009,호프-간이주점,10,11,0,0,9,1,1
2018,4,A,골목상권,1000979,상암로4길,CS100009,호프-간이주점,12,13,8,1,0,0,1
2018,4,A,골목상권,1000673,시흥대로141길,CS100009,호프-간이주점,16,16,6,1,0,0,0
2018,4,A,골목상권,1000142,동일로18길,CS100009,호프-간이주점,8,9,0,0,11,1,1
2018,4,A,골목상권,1000622,고척로27길,CS100009,호프-간이주점,11,11,0,0,0,0,0
2018,4,A,골목상권,1000678,시흥대로62가길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000414,은평로20길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000494,와우산로29가길,CS100009,호프-간이주점,10,10,0,0,20,2,0
2018,4,A,골목상권,1000299,정릉로8길,CS100009,호프-간이주점,5,6,0,0,17,1,1
2018,4,A,골목상권,1000441,세무서2길,CS100009,호프-간이주점,10,12,8,1,8,1,2
2018,4,D,발달상권,1001216,서울 종로구 종로3가역_1,CS100009,호프-간이주점,8,10,0,0,0,0,2
2018,4,A,골목상권,1000815,신림동길,CS100009,호프-간이주점,18,20,0,0,0,0,2
2018,4,A,골목상권,1000592,양천로24가길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001430,영등포전통시장,CS100009,호프-간이주점,23,26,0,0,0,0,3
2018,4,A,골목상권,1000954,삼전로13길,CS100009,호프-간이주점,11,13,0,0,8,1,2
2018,4,A,골목상권,1000499,월드컵로16길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2018,4,D,발달상권,1001028,서울 관악구 서울대입구역_2,CS100009,호프-간이주점,13,13,0,0,0,0,0
2018,4,A,골목상권,1000161,자양로45길,CS100009,호프-간이주점,16,17,0,0,0,0,1
2018,4,A,골목상권,1000934,일원로9길,CS100009,호프-간이주점,12,19,11,2,11,2,7
2018,4,A,골목상권,1000889,개포로17길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000294,인촌로6길,CS100009,호프-간이주점,4,4,25,1,0,0,0
2018,4,R,전통시장,1001458,인헌시장,CS100009,호프-간이주점,5,6,17,1,0,0,1
2018,4,A,골목상권,1000534,신월로15길,CS100009,호프-간이주점,18,19,0,0,5,1,1
2018,4,R,전통시장,1001397,신영시장,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000557,강서로29길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000064,우사단로4길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,A,골목상권,1000583,남부순환로11길,CS100009,호프-간이주점,6,6,17,1,17,1,0
2018,4,A,골목상권,1000769,양녕로26길,CS100009,호프-간이주점,4,5,0,0,20,1,1
2018,4,A,골목상권,1000431,통일로69길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000244,면목로48길,CS100009,호프-간이주점,4,4,25,1,0,0,0
2018,4,A,골목상권,1000302,종암로21길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000164,자양번영로3길,CS100009,호프-간이주점,4,5,0,0,0,0,1
2018,4,A,골목상권,1000741,동작대로33길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,R,전통시장,1001389,합정시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,D,발달상권,1001130,청담역_1,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000915,봉은사로57길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000985,암사길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2018,4,A,골목상권,1000452,충정로6길,CS100009,호프-간이주점,9,10,0,0,0,0,1
2018,4,D,발달상권,1001036,문정역,CS100009,호프-간이주점,0,2,0,0,0,0,2
2018,4,A,골목상권,1000758,상도로37길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000777,장승배기로27길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2018,4,A,골목상권,1000202,장한로8길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,D,발달상권,1001157,서울 강동구 천호역_1,CS100009,호프-간이주점,6,9,0,0,11,1,3
2018,4,A,골목상권,1000315,노해로17길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,A,골목상권,1000616,개봉로3길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000720,양평로22라길,CS100009,호프-간이주점,4,5,0,0,0,0,1
2018,4,A,골목상권,1000785,관천로22길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2018,4,A,골목상권,1000886,강남대로118길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000322,도봉로45길,CS100009,호프-간이주점,12,15,0,0,7,1,3
2018,4,A,골목상권,1000832,중앙길,CS100009,호프-간이주점,10,11,0,0,9,1,1
2018,4,D,발달상권,1001224,서울 동대문구 신설동역_1,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000485,성지3길,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,R,전통시장,1001479,석촌시장,CS100009,호프-간이주점,5,6,0,0,0,0,1
2018,4,D,발달상권,1001091,삼성역_2,CS100009,호프-간이주점,3,4,0,0,0,0,1
2018,4,R,전통시장,1001334,태능시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000636,구로중앙로42길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000852,논현로27길,CS100009,호프-간이주점,7,9,0,0,0,0,2
2018,4,A,골목상권,1000132,광나루로52길,CS100009,호프-간이주점,1,2,0,0,0,0,1
2018,4,D,발달상권,1001125,학동사거리_2,CS100009,호프-간이주점,6,6,0,0,0,0,0
2018,4,A,골목상권,1000344,인수봉로72길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000635,구로중앙로34길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000309,화랑로13길,CS100009,호프-간이주점,3,4,0,0,0,0,1
2018,4,A,골목상권,1000876,언남길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000873,서초대로64길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001361,신도봉시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001362,백운시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000266,돌곶이로41길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000036,동호로15길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000428,증산서길,CS100009,호프-간이주점,4,4,0,0,25,1,0
2018,4,A,골목상권,1000668,범안로11길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000213,천호대로97길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000810,복은길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000532,신목로5길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000486,숭문8길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001433,영일시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001135,신사동 가로수길,CS100009,호프-간이주점,53,61,2,1,5,3,8
2018,4,D,발달상권,1001140,서울 강남구 압구정역,CS100009,호프-간이주점,12,13,8,1,8,1,1
2018,4,A,골목상권,1000986,양재대로101길,CS100009,호프-간이주점,17,20,0,0,5,1,3
2018,4,D,발달상권,1001044,양재역_3,CS100009,호프-간이주점,12,14,7,1,0,0,2
2018,4,A,골목상권,1000227,답십리로75길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000963,오금로11길,CS100009,호프-간이주점,18,22,0,0,0,0,4
2018,4,D,발달상권,1001172,어린이대공원역,CS100009,호프-간이주점,20,21,5,1,5,1,1
2018,4,A,골목상권,1000042,청구로17길,CS100009,호프-간이주점,9,9,0,0,11,1,0
2018,4,R,전통시장,1001277,방산종합시장,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000672,시흥대로138길,CS100009,호프-간이주점,5,5,20,1,0,0,0
2018,4,A,골목상권,1000205,전농로4길,CS100009,호프-간이주점,3,3,33,1,0,0,0
2018,4,A,골목상권,1001004,천호대로170길,CS100009,호프-간이주점,15,16,6,1,6,1,1
2018,4,A,골목상권,1000231,동일로123길,CS100009,호프-간이주점,15,16,6,1,0,0,1
2018,4,A,골목상권,1000169,경희대로4길,CS100009,호프-간이주점,12,12,17,2,25,3,0
2018,4,D,발달상권,1001076,구로역,CS100009,호프-간이주점,6,9,0,0,11,1,3
2018,4,A,골목상권,1000621,고척로21나길,CS100009,호프-간이주점,9,9,0,0,11,1,0
2018,4,A,골목상권,1000409,연서로3길,CS100009,호프-간이주점,1,1,0,0,100,1,0
2018,4,R,전통시장,1001324,전곡시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000221,휘경로3길,CS100009,호프-간이주점,10,12,0,0,8,1,2
2018,4,D,발달상권,1001071,서울 강남구 한티역,CS100009,호프-간이주점,15,18,0,0,0,0,3
2018,4,D,발달상권,1001035,매봉역,CS100009,호프-간이주점,16,17,6,1,6,1,1
2018,4,A,골목상권,1000350,한천로139가길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000377,해등로16길,CS100009,호프-간이주점,2,3,33,1,0,0,1
2018,4,A,골목상권,1000966,풍성로25길,CS100009,호프-간이주점,9,9,0,0,0,0,0
2018,4,A,골목상권,1000356,도당로13바길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000089,금호산2길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,D,발달상권,1001155,용산 전자상가_5,CS100009,호프-간이주점,5,6,0,0,17,1,1
2018,4,R,전통시장,1001271,동묘시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000200,장한로27길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000639,남부순환로97길,CS100009,호프-간이주점,12,16,0,0,6,1,4
2018,4,D,발달상권,1001144,국회의사당역_2,CS100009,호프-간이주점,19,24,0,0,8,2,5
2018,4,A,골목상권,1000395,서오릉로21길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001048,뱅뱅사거리,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000773,여의대방로24길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000657,금하로1길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001252,서울 성북구 미아삼거리역_2,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,R,전통시장,1001459,신원시장,CS100009,호프-간이주점,6,6,17,1,17,1,0
2018,4,A,골목상권,1000201,장한로5길,CS100009,호프-간이주점,5,6,17,1,0,0,1
2018,4,A,골목상권,1000359,도봉로109길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000217,한천로46길,CS100009,호프-간이주점,2,3,67,2,33,1,1
2018,4,A,골목상권,1000382,상계로12길,CS100009,호프-간이주점,10,11,0,0,9,1,1
2018,4,A,골목상권,1000753,사당로29길,CS100009,호프-간이주점,4,4,25,1,25,1,0
2018,4,A,골목상권,1000844,강남대로23길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,D,발달상권,1001083,서울 송파구 석촌역_2,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,D,발달상권,1001168,남영역,CS100009,호프-간이주점,13,15,0,0,13,2,2
2018,4,A,골목상권,1000337,솔매로50길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000957,송이로36길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000546,중앙로47길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000547,중앙로51길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000112,송정4가길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000113,아차산로11길,CS100009,호프-간이주점,1,1,100,1,0,0,0
2018,4,R,전통시장,1001294,마장축산물시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000835,청림3길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000068,원효로89길,CS100009,호프-간이주점,4,5,0,0,0,0,1
2018,4,R,전통시장,1001408,신월중앙시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000159,자양로15길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001365,공릉동도깨비시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001486,동서울시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001472,논현종합시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000909,도산대로50길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000906,도산대로23길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,R,전통시장,1001342,밤나무골시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001345,새석관시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000282,성북로8길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000721,양평로28길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001303,신성골목시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000088,고산자로6길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000149,뚝섬로64길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000445,연희로10길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000737,대방동27길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000610,개봉로17길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000512,남부순환로33길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001468,남부종합시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,A,골목상권,1000617,경인로15길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,R,전통시장,1001391,망원월드컵시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001217,서울 종로구 종로5가역_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2018,4,D,발달상권,1001041,서울 강남구 수서역,CS100009,호프-간이주점,10,14,7,1,0,0,4
2018,4,A,골목상권,1000642,디지털로27길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,D,발달상권,1001024,관악구 사당역_1,CS100009,호프-간이주점,28,40,5,2,3,1,12
2018,4,A,골목상권,1000993,올림픽로48길,CS100009,호프-간이주점,10,11,0,0,0,0,1
2018,4,D,발달상권,1001177,서울 중구 약수역_2,CS100009,호프-간이주점,1,4,0,0,0,0,3
2018,4,D,발달상권,1001131,청담역_2,CS100009,호프-간이주점,7,7,0,0,0,0,0
2018,4,A,골목상권,1000988,양재대로124길,CS100009,호프-간이주점,12,12,0,0,25,3,0
2018,4,A,골목상권,1000368,도봉산길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000419,응암로14길,CS100009,호프-간이주점,4,5,20,1,20,1,1
2018,4,A,골목상권,1000644,디지털로32길,CS100009,호프-간이주점,16,29,0,0,10,3,13
2018,4,A,골목상권,1000243,면목로45길,CS100009,호프-간이주점,9,14,7,1,0,0,5
2018,4,A,골목상권,1000945,백제고분로31길,CS100009,호프-간이주점,9,11,0,0,18,2,2
2018,4,A,골목상권,1000418,응암로13길,CS100009,호프-간이주점,26,30,3,1,10,3,4
2018,4,A,골목상권,1000620,경인로47길,CS100009,호프-간이주점,18,22,0,0,18,4,4
2018,4,A,골목상권,1000679,시흥대로63길,CS100009,호프-간이주점,8,8,0,0,0,0,0
2018,4,A,골목상권,1000684,경인로77길,CS100009,호프-간이주점,13,14,7,1,0,0,1
2018,4,A,골목상권,1000598,우장산로6길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,A,골목상권,1000495,와우산로29길,CS100009,호프-간이주점,14,14,0,0,0,0,0
2018,4,R,전통시장,1001404,신정제일시장,CS100009,호프-간이주점,6,6,0,0,17,1,0
2018,4,A,골목상권,1000411,연서로5길,CS100009,호프-간이주점,4,5,20,1,0,0,1
2018,4,A,골목상권,1000567,개화동로23길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,R,전통시장,1001300,화양제일골목시장,CS100009,호프-간이주점,10,10,10,1,20,2,0
2018,4,D,발달상권,1001228,서울 종로구 종로5가역_3,CS100009,호프-간이주점,14,17,6,1,0,0,3
2018,4,A,골목상권,1000997,올림픽로80길,CS100009,호프-간이주점,7,7,14,1,14,1,0
2018,4,A,골목상권,1000199,장한로27가길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2018,4,A,골목상권,1000366,도봉로181길,CS100009,호프-간이주점,11,13,0,0,0,0,2
2018,4,A,골목상권,1000509,곰달래로2길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000926,선릉로133길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2018,4,A,골목상권,1000440,세검정로1길,CS100009,호프-간이주점,11,11,0,0,0,0,0
2018,4,A,골목상권,1000523,목동중앙남로3가길,CS100009,호프-간이주점,3,3,0,0,33,1,0
2018,4,R,전통시장,1001394,목2동시장,CS100009,호프-간이주점,9,11,0,0,0,0,2
2018,4,A,골목상권,1000537,오목로30길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,R,전통시장,1001385,아현시장,CS100009,호프-간이주점,7,9,11,1,11,1,2
2018,4,A,골목상권,1000938,학동로6길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2018,4,A,골목상권,1000800,남부순환로248길,CS100009,호프-간이주점,6,7,0,0,0,0,1
2018,4,D,발달상권,1001051,보라매공원,CS100009,호프-간이주점,16,19,0,0,5,1,3
2018,4,A,골목상권,1000346,한천로109길,CS100009,호프-간이주점,3,5,20,1,20,1,2
2018,4,D,발달상권,1001227,종로구청,CS100009,호프-간이주점,17,21,5,1,5,1,4
2018,4,R,전통시장,1001485,고분다리골목시장,CS100009,호프-간이주점,3,4,50,2,75,3,1
2018,4,A,골목상권,1000152,아차산로51길,CS100009,호프-간이주점,8,8,0,0,13,1,0
2018,4,A,골목상권,1000701,도림로63길,CS100009,호프-간이주점,6,6,0,0,33,2,0
2018,4,A,골목상권,1000425,증산로21길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,A,골목상권,1000018,종로58가길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2018,4,R,전통시장,1001427,현대시장,CS100009,호프-간이주점,6,6,0,0,17,1,0
2018,4,A,골목상권,1000643,디지털로32가길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000989,양재대로133길,CS100009,호프-간이주점,8,8,13,1,0,0,0
2018,4,A,골목상권,1000210,천호대로17길,CS100009,호프-간이주점,1,1,0,0,100,1,0
2018,4,A,골목상권,1000144,뚝섬로23길,CS100009,호프-간이주점,5,7,0,0,0,0,2
2018,4,A,골목상권,1000096,마조로1길,CS100009,호프-간이주점,2,4,25,1,0,0,2
2018,4,A,골목상권,1000326,도봉로99길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2018,4,A,골목상권,1000748,사당로16길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2018,4,R,전통시장,1001380,포방터시장,CS100009,호프-간이주점,1,2,0,0,0,0,1
2018,4,A,골목상권,1000518,목동남로4길,CS100009,호프-간이주점,6,6,17,1,17,1,0
